% LogFile created by the 'GetSensorData' App for Android.
% Date of creation: Sun Dec 10 13:24:08 GMT+01:00 2023
% Developed by LOPSI research group at CAR-CSIC, Spain (http://www.car.upm-csic.es/lopsi)
% Version 2.0 November 2016
% The 'GetSensorData' program stores information from Smartphone/Tablet internal sensors (Accelerometers, Gyroscopes, Magnetometers, Pressure, Ambient Light, Orientation, Sound level, GPS/GNSS positio, WiFi RSS, Cellular/GSM/3G signal strength,...) and also from external devices (e.g. RFCode RFID reader, XSens IMU or LPMS-B IMU)
%
% Phone used for this logfile:
% Manufacturer:            	samsung
% Model:                   	SM-P610
% API Android version:     	30
% Android version Release: 	11
%
% LogFile Data format:
% Accelerometer data: 	'ACCE;AppTimestamp(s);SensorTimestamp(s);Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Accuracy(integer)'
% Gyroscope data:     	'GYRO;AppTimestamp(s);SensorTimestamp(s);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Accuracy(integer)'
% Magnetometer data:  	'MAGN;AppTimestamp(s);SensorTimestamp(s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Accuracy(integer)'
% Pressure data:      	'PRES;AppTimestamp(s);SensorTimestamp(s);Pres(mbar);Accuracy(integer)'
% Light data:         	'LIGH;AppTimestamp(s);SensorTimestamp(s);Light(lux);Accuracy(integer)'
% Proximity data:     	'PROX;AppTimestamp(s);SensorTimestamp(s);prox(?);Accuracy(integer)'
% Humidity data:      	'HUMI;AppTimestamp(s);SensorTimestamp(s);humi(Percentage);Accuracy(integer)'
% Temperature data:   	'TEMP;AppTimestamp(s);SensorTimestamp(s);temp(Celsius);Accuracy(integer)'
% Orientation data:   	'AHRS;AppTimestamp(s);SensorTimestamp(s);PitchX(deg);RollY(deg);YawZ(deg);RotVecX();RotVecY();RotVecZ();Accuracy(int)'
% GNSS/GPS data:      	'GNSS;AppTimestamp(s);SensorTimeStamp(s);Latit(deg);Long(deg);Altitude(m);Bearing(deg);Accuracy(m);Speed(m/s);SatInView;SatInUse'
% WIFI data:          	'WIFI;AppTimestamp(s);SensorTimeStamp(s);Name_SSID;MAC_BSSID;RSS(dBm);'
% Bluetooth data:     	'BLUE;AppTimestamp(s);Name;MAC_Address;RSS(dBm);'
% BLE 4.0 data:       	'BLE4;AppTimestamp(s);MajorID;MinorID;RSS(dBm);'
% Sound data:         	'SOUN;AppTimestamp(s);RMS;Pressure(Pa);SPL(dB);'
% RFID Reader data:   	'RFID;AppTimestamp(s);ReaderNumber(int);TagID(int);RSS_A(dBm);RSS_B(dBm);'
% IMU XSens data:     	'IMUX;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% IMU LPMS-B data:    	'IMUL;AppTimestamp(s);SensorTimestamp(s);Counter;Acc_X(m/s^2);Acc_Y(m/s^2);Acc_Z(m/s^2);Gyr_X(rad/s);Gyr_Y(rad/s);Gyr_Z(rad/s);Mag_X(uT);;Mag_Y(uT);Mag_Z(uT);Roll(deg);Pitch(deg);Yaw(deg);Quat(1);Quat(2);Quat(3);Quat(4);Pressure(mbar);Temp(Celsius)'
% POSI Reference:    		'POSI;Timestamp(s);Counter;Latitude(degrees); Longitude(degrees);floor ID(0,1,2..4);Building ID(0,1,2..3);'
% 
% Note that there are two timestamps: 
%  -'AppTimestamp' is set by the Android App as data is read. It is not representative of when data is actually captured by the sensor (but has a common time reference for all sensors)
%  -'SensorTimestamp' is set by the sensor itself (the delta_time=SensorTimestamp(k)-SensorTimestamp(k-1) between two consecutive samples is an accurate estimate of the sampling interval). This timestamp is better for integrating inertial data. 

ACCE;0.044;957129.881;0.10056;6.84263;7.20176;3
GYRO;0.044;957129.881;0.02077;-0.04794;0.02131;3
ACCE;0.045;957129.901;0.09816;6.80432;7.17782;3
GYRO;0.045;957129.901;0.03249;-0.01598;0.01332;3
ACCE;0.047;957129.921;0.10774;6.77799;7.18739;3
GYRO;0.047;957129.921;0.02503;0.00533;0.01971;3
ACCE;0.079;957129.941;0.11732;6.72531;7.21134;3
GYRO;0.079;957129.941;0.02610;0.00533;0.03728;3
ACCE;0.087;957129.961;0.17957;6.69419;7.22810;3
GYRO;0.087;957129.961;0.01491;0.00426;0.04634;3
ACCE;0.107;957129.981;0.21787;6.62476;7.28316;3
GYRO;0.107;957129.981;0.01172;-0.00213;0.05060;3
ACCE;0.127;957130.001;0.17717;6.51223;7.34302;3
GYRO;0.127;957130.001;0.00000;-0.01065;0.04314;3
ACCE;0.147;957130.021;0.15323;6.50265;7.32147;3
GYRO;0.147;957130.021;-0.00799;-0.03302;0.02663;3
ACCE;0.167;957130.041;0.14605;6.54575;7.22570;3
GYRO;0.167;957130.041;-0.01598;-0.04634;0.01012;3
LIGH;0.167;957130.041;55.0;3
ACCE;0.187;957130.061;0.17238;6.60800;7.17542;3
GYRO;0.187;957130.061;-0.03302;-0.02876;-0.00692;3
ACCE;0.207;957130.081;0.14844;6.67025;7.21373;3
GYRO;0.207;957130.081;-0.02663;-0.01811;-0.01598;3
ACCE;0.227;957130.101;0.12210;6.73250;7.30232;3
GYRO;0.227;957130.101;-0.03675;-0.01278;-0.01704;3
ACCE;0.247;957130.121;0.13168;6.72531;7.30950;3
GYRO;0.247;957130.121;-0.04314;-0.01651;-0.00959;3
ACCE;0.267;957130.141;0.16999;6.69179;7.26401;3
GYRO;0.268;957130.141;-0.04048;-0.01385;0.00320;3
ACCE;0.287;957130.161;0.19154;6.65588;7.25922;3
GYRO;0.287;957130.161;-0.01332;-0.00905;0.01651;3
ACCE;0.307;957130.181;0.22027;6.70616;7.22810;3
GYRO;0.307;957130.181;0.01971;-0.01491;0.02397;3
ACCE;0.327;957130.201;0.30646;6.79474;7.22570;3
GYRO;0.327;957130.201;0.02503;-0.01491;0.02557;3
LIGH;0.328;957130.201;60.0;3
ACCE;0.349;957130.221;0.34477;6.81390;7.20655;3
GYRO;0.349;957130.221;0.01917;-0.01278;0.02610;3
ACCE;0.367;957130.241;0.34716;6.73728;7.20415;3
GYRO;0.368;957130.241;0.00000;0.00107;0.01864;3
ACCE;0.387;957130.261;0.30885;6.67264;7.21612;3
GYRO;0.387;957130.261;-0.00639;0.00053;0.00692;3
ACCE;0.407;957130.281;0.32322;6.63194;7.16824;3
GYRO;0.407;957130.281;-0.01278;-0.00586;-0.00799;3
ACCE;0.427;957130.301;0.30885;6.60560;7.15627;3
GYRO;0.427;957130.301;-0.02503;0.00213;-0.02663;3
SOUN;0.431;1111.60;0.03392;64.59
ACCE;0.447;957130.321;0.28012;6.58645;7.13472;3
GYRO;0.448;957130.321;-0.03409;0.01864;-0.03888;3
ACCE;0.467;957130.341;0.17957;6.60560;7.17063;3
GYRO;0.467;957130.341;-0.05433;0.03782;-0.05167;3
ACCE;0.487;957130.361;0.09816;6.65588;7.29753;3
GYRO;0.487;957130.361;-0.05539;0.04740;-0.05060;3
LIGH;0.488;957130.361;61.0;3
ACCE;0.508;957130.381;0.03352;6.73010;7.31429;3
GYRO;0.509;957130.381;-0.06605;0.03515;-0.04101;3
ACCE;0.528;957130.401;0.06225;6.76123;7.28795;3
GYRO;0.529;957130.401;-0.06764;0.02823;-0.02237;3
ACCE;0.547;957130.421;0.04310;6.73968;7.29034;3
GYRO;0.548;957130.421;-0.06658;0.02024;-0.00586;3
ACCE;0.571;957130.441;0.03112;6.69419;7.33823;3
GYRO;0.571;957130.441;-0.06924;0.02024;0.00320;3
ACCE;0.587;957130.461;0.03352;6.59842;7.43400;3
GYRO;0.589;957130.461;-0.06498;0.01758;0.00639;3
ACCE;0.609;957130.481;0.05267;6.52181;7.44836;3
GYRO;0.609;957130.481;-0.04847;-0.00373;0.00266;3
ACCE;0.627;957130.501;0.09577;6.50983;7.39808;3
GYRO;0.628;957130.501;-0.04261;-0.01012;-0.00639;3
ACCE;0.649;957130.521;0.15083;6.48589;7.38372;3
GYRO;0.650;957130.521;-0.02344;-0.00107;-0.01225;3
ACCE;0.668;957130.541;0.13647;6.44280;7.36217;3
GYRO;0.668;957130.541;-0.00959;0.00905;-0.02344;3
ACCE;0.688;957130.561;0.14365;6.47632;7.35020;3
GYRO;0.690;957130.561;0.00639;0.01864;-0.03462;3
ACCE;0.708;957130.581;0.15083;6.52899;7.35020;3
GYRO;0.709;957130.581;0.01811;0.03249;-0.04421;3
ACCE;0.727;957130.601;0.13886;6.58166;7.38132;3
GYRO;0.728;957130.601;0.02290;0.03728;-0.04687;3
ACCE;0.747;957130.621;0.09577;6.61757;7.39808;3
GYRO;0.747;957130.621;0.03782;0.03143;-0.04368;3
ACCE;0.769;957130.641;0.04310;6.64152;7.41724;3
GYRO;0.769;957130.641;0.03728;0.02557;-0.03835;3
ACCE;0.787;957130.661;0.02394;6.66546;7.37654;3
GYRO;0.789;957130.661;0.05380;0.01278;-0.02557;3
ACCE;0.809;957130.681;0.02155;6.69898;7.28556;3
GYRO;0.810;957130.681;0.06445;0.00586;-0.00692;3
LIGH;0.810;957130.681;57.0;3
ACCE;0.828;957130.701;0.02155;6.71813;7.25683;3
GYRO;0.829;957130.701;0.07031;0.00533;0.01385;3
ACCE;0.848;957130.721;0.03591;6.75883;7.24485;3
GYRO;0.849;957130.721;0.06658;0.00905;0.03249;3
ACCE;0.868;957130.741;0.02873;6.71095;7.26640;3
GYRO;0.869;957130.741;0.05060;0.01278;0.04474;3
SOUN;0.874;177.43;0.00542;48.65
ACCE;0.888;957130.760;0.02873;6.67982;7.31429;3
GYRO;0.889;957130.761;0.04634;0.00213;0.05273;3
ACCE;0.908;957130.780;0.03831;6.65828;7.22810;3
GYRO;0.909;957130.781;0.03089;-0.00692;0.05060;3
ACCE;0.928;957130.800;0.06464;6.63433;7.18021;3
GYRO;0.929;957130.801;0.01811;-0.00213;0.04634;3
ACCE;0.948;957130.820;0.08859;6.61757;7.16106;3
GYRO;0.949;957130.821;0.00053;0.00852;0.03409;3
ACCE;0.969;957130.840;0.08380;6.60081;7.21612;3
GYRO;0.970;957130.841;-0.01332;0.01598;0.02503;3
LIGH;0.970;957130.841;61.0;3
ACCE;0.988;957130.860;0.09577;6.63673;7.27598;3
GYRO;0.989;957130.860;-0.01438;0.01119;0.01917;3
ACCE;1.008;957130.880;0.11492;6.65109;7.29034;3
GYRO;1.009;957130.880;-0.02983;0.00799;0.01172;3
ACCE;1.028;957130.900;0.10056;6.64152;7.26401;3
GYRO;1.029;957130.900;-0.03143;0.00320;0.00479;3
ACCE;1.049;957130.920;0.11492;6.62476;7.28077;3
GYRO;1.049;957130.920;-0.03302;0.00746;-0.00053;3
ACCE;1.073;957130.940;0.09337;6.63194;7.32147;3
GYRO;1.074;957130.940;-0.02237;0.00639;-0.00107;3
ACCE;1.090;957130.960;0.10534;6.64152;7.38851;3
GYRO;1.091;957130.960;-0.02184;-0.00213;-0.00160;3
ACCE;1.110;957130.980;0.09337;6.58645;7.33105;3
GYRO;1.111;957130.980;-0.02450;-0.00586;0.00160;3
ACCE;1.128;957131.000;0.11492;6.57208;7.33344;3
GYRO;1.129;957131.000;-0.00692;-0.01225;0.01332;3
ACCE;1.148;957131.020;0.13408;6.59124;7.32865;3
GYRO;1.149;957131.020;0.00426;-0.01704;0.01864;3
ACCE;1.168;957131.040;0.16759;6.61997;7.31189;3
GYRO;1.169;957131.040;0.01438;-0.01545;0.01811;3
ACCE;1.188;957131.060;0.15562;6.63673;7.26640;3
GYRO;1.189;957131.060;0.01225;-0.00692;0.01065;3
ACCE;1.208;957131.080;0.16041;6.67503;7.24964;3
GYRO;1.209;957131.080;0.01385;-0.00479;0.00426;3
ACCE;1.228;957131.100;0.17238;6.68461;7.26640;3
GYRO;1.229;957131.100;0.00799;-0.00586;-0.00107;3
ACCE;1.247;957131.120;0.16999;6.67503;7.26640;3
GYRO;1.248;957131.120;-0.00959;-0.00533;-0.00799;3
ACCE;1.266;957131.140;0.17238;6.62954;7.28556;3
GYRO;1.267;957131.140;-0.00639;-0.00213;-0.01012;3
ACCE;1.286;957131.160;0.15083;6.59842;7.30471;3
GYRO;1.287;957131.160;-0.00533;-0.00320;-0.01332;3
ACCE;1.310;957131.180;0.16281;6.59603;7.29274;3
GYRO;1.311;957131.180;0.00692;-0.00533;-0.01385;3
ACCE;1.329;957131.200;0.11971;6.60321;7.28795;3
GYRO;1.330;957131.200;0.00746;0.00000;-0.01491;3
ACCE;1.347;957131.220;0.09098;6.64152;7.30710;3
GYRO;1.349;957131.220;0.01065;0.00692;-0.01438;3
ACCE;1.367;957131.240;0.08619;6.66306;7.30471;3
GYRO;1.367;957131.240;0.01811;-0.00213;-0.00799;3
ACCE;1.386;957131.260;0.09337;6.70376;7.28556;3
GYRO;1.387;957131.260;0.01385;-0.00639;-0.00320;3
ACCE;1.406;957131.280;0.09337;6.71574;7.25204;3
GYRO;1.407;957131.280;0.01438;-0.00639;0.00160;3
SOUN;1.426;273.23;0.00834;52.40
ACCE;1.429;957131.300;0.09098;6.69179;7.25683;3
GYRO;1.429;957131.300;-0.00426;0.00107;0.00107;3
ACCE;1.447;957131.320;0.09098;6.68222;7.20415;3
GYRO;1.449;957131.320;-0.00959;0.00107;-0.00053;3
ACCE;1.467;957131.340;0.09098;6.65828;7.18739;3
GYRO;1.469;957131.340;-0.02077;0.01119;-0.00320;3
ACCE;1.488;957131.360;0.06225;6.65109;7.27837;3
GYRO;1.489;957131.360;-0.02184;0.01758;0.00107;3
ACCE;1.507;957131.380;0.07183;6.65828;7.36456;3
GYRO;1.510;957131.380;-0.02024;0.00479;0.00852;3
ACCE;1.528;957131.400;0.10534;6.63673;7.35978;3
GYRO;1.529;957131.400;-0.02024;-0.00533;0.01278;3
ACCE;1.547;957131.420;0.13886;6.59603;7.31189;3
GYRO;1.549;957131.420;-0.00905;-0.00905;0.01491;3
ACCE;1.567;957131.440;0.15323;6.57927;7.28316;3
GYRO;1.570;957131.440;-0.00852;0.00000;0.00692;3
ACCE;1.588;957131.460;0.13168;6.57208;7.29992;3
GYRO;1.589;957131.460;0.00373;0.00586;-0.00426;3
ACCE;1.608;957131.480;0.13168;6.60081;7.32386;3
GYRO;1.609;957131.480;0.00586;0.01012;-0.01278;3
ACCE;1.627;957131.500;0.08859;6.62715;7.33344;3
GYRO;1.629;957131.500;0.01065;0.00479;-0.01225;3
ACCE;1.648;957131.520;0.10056;6.66785;7.30710;3
GYRO;1.649;957131.520;0.01704;-0.00266;-0.00852;3
ACCE;1.667;957131.540;0.11732;6.68701;7.28556;3
GYRO;1.669;957131.540;0.01172;-0.00479;-0.00320;3
ACCE;1.687;957131.560;0.14126;6.67743;7.27837;3
GYRO;1.689;957131.560;0.01704;-0.00799;0.00373;3
ACCE;1.707;957131.580;0.13408;6.64630;7.26640;3
GYRO;1.709;957131.580;0.00959;-0.00692;0.00266;3
ACCE;1.727;957131.600;0.13168;6.64152;7.25922;3
GYRO;1.729;957131.600;0.01119;-0.00426;-0.00053;3
ACCE;1.747;957131.620;0.11971;6.61997;7.28795;3
