WIFI;2.520;956771.467;eduroam;48:8b:0a:c8:1f:a0;-73
WIFI;2.520;956771.467;eduroam;48:8b:0a:cb:74:c0;-73
WIFI;2.520;956771.467;HV-COF;48:8b:0a:cb:74:c1;-73
WIFI;2.520;956771.467;HV-COF;48:8b:0a:c8:1f:a1;-73
WIFI;2.520;956771.467;HV-COF;48:8b:0a:c8:1f:ae;-73
WIFI;2.520;956771.467;HV-HYBRID;48:8b:0a:c8:1f:ac;-73
WIFI;2.520;956771.467;HV-INTERNAL;48:8b:0a:cb:74:c4;-74
WIFI;2.520;956771.467;HV-HYBRID;48:8b:0a:cb:74:cc;-74
WIFI;2.520;956771.467;HV-INTERNAL;48:8b:0a:cb:74:cb;-74
WIFI;2.520;956771.467;eduroam;48:8b:0a:c8:1f:af;-74
WIFI;2.520;956771.467;HV-GUEST;48:8b:0a:c8:1f:ad;-74
WIFI;2.520;956771.467;HV-INTERNAL;48:8b:0a:c8:1f:ab;-74
WIFI;2.520;956771.467;eduroam;48:8b:0a:cb:74:cf;-75
WIFI;2.520;956771.467;HV-COF;48:8b:0a:cb:74:ce;-75
WIFI;2.520;956771.467;HV-GUEST;48:8b:0a:cb:74:cd;-75
WIFI;2.520;956771.467;HV-GUEST;2c:5a:0f:39:13:82;-76
WIFI;2.520;956771.467;HV-HYBRID;2c:5a:0f:39:13:83;-76
WIFI;2.520;956771.467;eduroam;2c:5a:0f:39:13:80;-76
WIFI;2.520;956771.467;HV-COF;2c:5a:0f:39:13:81;-77
WIFI;2.520;956771.468;HV-INTERNAL;2c:5a:0f:39:13:84;-77
WIFI;2.520;956771.468;HV-HYBRID;48:8b:0a:cb:71:63;-80
WIFI;2.520;956771.468;HV-INTERNAL;48:8b:0a:cb:71:64;-81
WIFI;2.520;956771.468;HV-GUEST;48:8b:0a:cb:71:62;-81
WIFI;2.520;956771.468;HV-COF;2c:5a:0f:39:13:8e;-82
WIFI;2.520;956771.468;HV-INTERNAL;2c:5a:0f:39:13:8b;-82
WIFI;2.520;956771.468;HV-GUEST;2c:5a:0f:39:13:8d;-83
WIFI;2.520;956771.468;HV-HYBRID;2c:5a:0f:39:13:8c;-83
WIFI;2.520;956771.468;eduroam;2c:5a:0f:39:13:8f;-83
WIFI;2.520;956771.468;HV-GUEST;24:16:9d:4f:bf:22;-84
WIFI;2.520;956771.468;HV-HYBRID;24:16:9d:4f:bf:23;-85
WIFI;2.520;956771.468;HV-COF;24:16:9d:4f:bf:21;-85
WIFI;2.520;956771.468;HV-INTERNAL;70:b3:17:6e:cb:8b;-85
WIFI;2.520;956771.468;HV-GUEST;70:b3:17:6e:cb:8d;-86
WIFI;2.520;956771.468;HV-GUEST;48:8b:0a:cb:5e:a2;-86
WIFI;2.520;956771.468;HV-HYBRID;48:8b:0a:cb:5e:a3;-86
WIFI;2.520;956771.468;HV-INTERNAL;48:8b:0a:cb:60:04;-87
WIFI;2.520;956771.468;HV-ONBOARD;70:b3:17:6e:cb:8c;-87
WIFI;2.520;956771.468;HV-COF;48:8b:0a:cb:60:01;-89
WIFI;2.520;956771.468;HV-GUEST;48:8b:0a:cb:60:02;-89
ACCE;2.615;956805.715;0.16281;7.91762;5.89452;3
GYRO;2.615;956805.715;-0.04527;0.00533;0.00373;3
ACCE;2.616;956805.735;0.23224;7.96311;5.79157;3
GYRO;2.616;956805.735;-0.01971;-0.00160;0.00692;3
ACCE;2.616;956805.755;0.24660;7.95833;5.76045;3
GYRO;2.616;956805.755;0.00586;0.01704;0.01012;3
ACCE;2.616;956805.775;0.22266;7.94636;5.86101;3
GYRO;2.617;956805.775;0.03409;0.02077;0.00426;3
ACCE;2.617;956805.795;0.19393;7.94396;5.91368;3
GYRO;2.617;956805.795;0.04581;0.00799;-0.00320;3
LIGH;2.617;956805.795;77.0;3
ACCE;2.630;956805.815;0.19154;7.95114;5.85143;3
GYRO;2.631;956805.815;0.06498;-0.01119;-0.00426;3
ACCE;2.650;956805.835;0.21069;7.94157;5.78439;3
GYRO;2.651;956805.835;0.07084;-0.02024;-0.00692;3
ACCE;2.670;956805.855;0.22745;7.93917;5.72214;3
GYRO;2.671;956805.855;0.08043;-0.02237;-0.01545;3
SOUN;2.677;157.23;0.00480;47.60
ACCE;2.691;956805.875;0.23703;8.00142;5.65989;3
GYRO;2.692;956805.875;0.07883;-0.02184;-0.02077;3
ACCE;2.710;956805.895;0.22266;8.05170;5.61440;3
GYRO;2.711;956805.895;0.07350;-0.00799;-0.01811;3
ACCE;2.731;956805.915;0.19154;8.06607;5.60961;3
GYRO;2.732;956805.915;0.06285;-0.00746;-0.01758;3
ACCE;2.751;956805.935;0.16281;8.06846;5.56891;3
GYRO;2.752;956805.935;0.05539;-0.00852;-0.01864;3
ACCE;2.772;956805.955;0.17717;8.06367;5.54976;3
GYRO;2.772;956805.955;0.05539;-0.01012;-0.01917;3
LIGH;2.773;956805.955;82.0;3
ACCE;2.790;956805.975;0.13647;8.09240;5.53539;3
GYRO;2.791;956805.975;0.03782;0.00053;-0.01864;3
ACCE;2.811;956805.995;0.14605;8.22169;5.62877;3
GYRO;2.812;956805.995;0.02557;0.01332;-0.01971;3
ACCE;2.831;956806.015;0.15802;8.16423;5.70538;3
GYRO;2.832;956806.015;-0.00692;0.00320;-0.00479;3
ACCE;2.851;956806.035;0.15802;7.97748;5.67186;3
GYRO;2.852;956806.035;-0.02557;-0.01651;0.00266;3
ACCE;2.871;956806.055;0.18435;7.87214;5.61919;3
GYRO;2.873;956806.055;-0.03462;-0.02876;-0.01225;3
ACCE;2.891;956806.075;0.30167;7.89608;5.58328;3
GYRO;2.892;956806.075;-0.02929;-0.03302;-0.03036;3
ACCE;2.911;956806.095;0.31603;7.97269;5.59764;3
GYRO;2.912;956806.095;-0.03143;-0.01811;-0.03782;3
ACCE;2.931;956806.115;0.30167;8.05649;5.64792;3
GYRO;2.932;956806.115;-0.03622;-0.00373;-0.04687;3
LIGH;2.933;956806.115;79.0;3
ACCE;2.950;956806.135;0.26336;8.07564;5.65271;3
GYRO;2.950;956806.135;-0.02237;-0.00213;-0.05539;3
ACCE;2.971;956806.155;0.22027;8.10916;5.65032;3
GYRO;2.971;956806.155;-0.01917;0.00479;-0.06179;3
ACCE;2.990;956806.175;0.14605;8.11395;5.74130;3
GYRO;2.990;956806.175;-0.01119;-0.00053;-0.05539;3
ACCE;3.010;956806.195;0.10056;8.08522;5.81791;3
GYRO;3.010;956806.195;-0.01971;-0.01491;-0.04261;3
ACCE;3.030;956806.215;0.10534;8.00382;5.74369;3
GYRO;3.031;956806.215;-0.01704;-0.03143;-0.03835;3
ACCE;3.051;956806.235;0.13408;7.99424;5.65750;3
GYRO;3.052;956806.235;-0.01172;-0.04208;-0.03356;3
ACCE;3.071;956806.255;0.16999;8.00382;5.59764;3
GYRO;3.072;956806.255;-0.01598;-0.02929;-0.03462;3
ACCE;3.097;956806.275;0.12929;8.00142;5.63116;3
GYRO;3.098;956806.275;-0.01704;-0.01651;-0.03675;3
LIGH;3.099;956806.275;76.0;3
ACCE;3.111;956806.295;0.10534;8.00621;5.68384;3
GYRO;3.111;956806.295;-0.02557;-0.01438;-0.04527;3
ACCE;3.131;956806.315;0.13168;8.10198;5.67905;3
GYRO;3.133;956806.315;-0.01385;-0.01917;-0.04421;3
ACCE;3.151;956806.335;0.10534;8.14747;5.68384;3
GYRO;3.152;956806.335;-0.01385;-0.00266;-0.03569;3
ACCE;3.171;956806.355;0.06943;8.15944;5.71496;3
GYRO;3.172;956806.355;0.00000;0.01385;-0.02557;3
ACCE;3.191;956806.375;0.00958;8.09001;5.74369;3
GYRO;3.192;956806.375;0.01172;0.00852;-0.01811;3
ACCE;3.211;956806.395;-0.02155;8.07564;5.70778;3
GYRO;3.212;956806.395;0.02184;-0.00479;-0.01065;3
SOUN;3.230;179.10;0.00547;48.73
ACCE;3.235;956806.415;-0.00239;8.09001;5.58807;3
GYRO;3.236;956806.415;0.03569;-0.00959;0.00107;3
ACCE;3.250;956806.435;0.05507;8.11395;5.53300;3
GYRO;3.251;956806.435;0.03888;0.01119;0.00852;3
LIGH;3.252;956806.435;74.0;3
ACCE;3.271;956806.455;0.07183;8.09480;5.56173;3
GYRO;3.271;956806.455;0.03675;0.02929;0.01491;3
ACCE;3.291;956806.475;0.04549;8.02776;5.63834;3
GYRO;3.292;956806.475;0.00107;0.03356;0.01332;3
ACCE;3.311;956806.495;0.03831;7.96072;5.66468;3
GYRO;3.312;956806.495;-0.02290;0.01385;0.00373;3
ACCE;3.330;956806.515;0.08380;7.97509;5.55934;3
GYRO;3.331;956806.515;-0.04953;-0.00426;-0.01012;3
ACCE;3.350;956806.535;0.12929;8.08043;5.48033;3
GYRO;3.352;956806.535;-0.06498;0.00905;-0.01438;3
ACCE;3.371;956806.555;0.11013;8.10916;5.56891;3
GYRO;3.372;956806.555;-0.07883;0.03888;-0.01012;3
ACCE;3.391;956806.575;0.05507;8.07804;5.74848;3
GYRO;3.392;956806.575;-0.09534;0.05220;-0.00639;3
ACCE;3.410;956806.595;0.08380;7.99903;5.71257;3
GYRO;3.411;956806.595;-0.09641;0.04048;-0.00053;3
LIGH;3.412;956806.595;75.0;3
ACCE;3.431;956806.615;0.03831;8.00382;5.80354;3
GYRO;3.432;956806.615;-0.09268;0.03622;-0.00266;3
ACCE;3.451;956806.635;0.05986;8.02297;5.90410;3
GYRO;3.452;956806.635;-0.07776;0.02344;0.01065;3
ACCE;3.470;956806.655;0.05028;8.03494;5.84664;3
GYRO;3.472;956806.655;-0.06871;0.00746;0.01917;3
ACCE;3.491;956806.675;0.07422;8.01100;5.92565;3
GYRO;3.492;956806.675;-0.04527;-0.00746;0.02983;3
ACCE;3.511;956806.695;0.10534;8.02058;5.89213;3
GYRO;3.512;956806.695;-0.03143;-0.00160;0.03515;3
ACCE;3.531;956806.715;0.08619;8.01100;5.90410;3
GYRO;3.532;956806.715;-0.00213;-0.00479;0.05113;3
ACCE;3.551;956806.735;0.09816;8.01339;5.93523;3
GYRO;3.552;956806.735;0.02823;-0.01651;0.05965;3
ACCE;3.571;956806.755;0.12689;7.99424;5.78439;3
GYRO;3.572;956806.755;0.04421;-0.02237;0.06232;3
LIGH;3.573;956806.755;77.0;3
ACCE;3.591;956806.775;0.21069;8.01579;5.78200;3
GYRO;3.592;956806.775;0.07244;-0.02237;0.06285;3
ACCE;3.610;956806.795;0.21069;7.93438;5.74130;3
GYRO;3.612;956806.795;0.07191;-0.01278;0.05273;3
ACCE;3.630;956806.815;0.20590;7.87453;5.72932;3
GYRO;3.631;956806.815;0.07297;-0.00692;0.04261;3
ACCE;3.651;956806.835;0.21069;7.85538;5.66229;3
GYRO;3.652;956806.835;0.06392;-0.00533;0.02397;3
ACCE;3.670;956806.855;0.20351;7.89368;5.60004;3
GYRO;3.671;956806.855;0.05646;0.01119;0.00639;3
SOUN;3.672;239.94;0.00732;51.27
ACCE;3.691;956806.875;0.20830;7.95593;5.69102;3
GYRO;3.692;956806.875;0.04740;0.01758;-0.00959;3
ACCE;3.711;956806.895;0.19872;7.98466;5.64792;3
GYRO;3.712;956806.895;0.02663;0.01651;-0.02077;3
ACCE;3.731;956806.915;0.17717;7.96311;5.66708;3
GYRO;3.732;956806.915;0.01172;0.01811;-0.02823;3
LIGH;3.733;956806.915;73.0;3
ACCE;3.751;956806.935;0.15802;7.99185;5.71257;3
GYRO;3.752;956806.935;-0.00905;0.01332;-0.03622;3
ACCE;3.771;956806.954;0.14365;8.06128;5.67426;3
GYRO;3.772;956806.955;-0.01332;0.00586;-0.03835;3
ACCE;3.790;956806.974;0.14365;8.04212;5.67665;3
GYRO;3.791;956806.975;-0.02290;0.01651;-0.03835;3
ACCE;3.810;956806.994;0.09098;8.04931;5.72214;3
GYRO;3.812;956806.995;-0.01172;0.01598;-0.03249;3
ACCE;3.830;956807.014;0.07901;8.08282;5.75087;3
GYRO;3.832;956807.015;-0.00107;0.00799;-0.02610;3
ACCE;3.850;956807.034;0.05267;8.08522;5.77481;3
GYRO;3.852;956807.035;0.00746;0.00320;-0.01438;3
ACCE;3.870;956807.054;0.06704;8.01818;5.78439;3
GYRO;3.871;956807.054;0.00320;-0.00533;-0.00320;3
ACCE;3.891;956807.074;0.08619;7.93917;5.71975;3
GYRO;3.892;956807.074;0.01545;-0.01545;-0.00213;3
LIGH;3.893;956807.075;69.0;3
ACCE;3.910;956807.094;0.12689;7.96551;5.66947;3
GYRO;3.912;956807.094;0.03302;-0.01811;-0.00799;3
ACCE;3.929;956807.114;0.16281;8.02536;5.62637;3
GYRO;3.930;956807.114;0.04847;-0.00852;-0.01598;3
ACCE;3.949;956807.134;0.16520;8.08522;5.63356;3
GYRO;3.950;956807.134;0.04368;0.00266;-0.02237;3
ACCE;3.969;956807.154;0.14365;8.10677;5.60961;3
GYRO;3.970;956807.154;0.04261;0.00959;-0.02237;3
ACCE;3.989;956807.174;0.08859;8.09480;5.59764;3
GYRO;3.990;956807.174;0.02663;0.01758;-0.02184;3
ACCE;4.010;956807.194;0.03591;8.06128;5.63595;3
GYRO;4.010;956807.194;0.01545;0.02024;-0.01917;3
ACCE;4.030;956807.214;0.02634;8.00382;5.69581;3
GYRO;4.031;956807.214;0.00479;-0.00053;-0.02131;3
ACCE;4.049;956807.234;0.06464;8.00142;5.65750;3
GYRO;4.050;956807.234;-0.00959;-0.00746;-0.02503;3
LIGH;4.050;956807.234;61.0;3
ACCE;4.071;956807.254;0.08140;8.02776;5.58088;3
GYRO;4.072;956807.254;-0.00959;0.00000;-0.02237;3
ACCE;4.090;956807.274;0.05507;8.03494;5.60961;3
GYRO;4.090;956807.274;-0.01332;0.01225;-0.02237;3
ACCE;4.109;956807.294;0.05267;8.07804;5.66229;3
GYRO;4.109;956807.294;-0.01225;0.00746;-0.02131;3
ACCE;4.129;956807.314;0.04549;8.10437;5.65510;3
GYRO;4.129;956807.314;-0.02716;-0.00107;-0.02344;3
ACCE;4.149;956807.334;0.02394;8.13310;5.66947;3
GYRO;4.149;956807.334;-0.03356;-0.00373;-0.01917;3
ACCE;4.169;956807.354;0.01676;8.14747;5.68623;3
GYRO;4.170;956807.354;-0.03728;-0.00586;-0.01119;3
ACCE;4.189;956807.374;0.00718;8.11634;5.70778;3
GYRO;4.189;956807.374;-0.04208;-0.01012;-0.00479;3
ACCE;4.211;956807.394;-0.00718;8.07085;5.66229;3
GYRO;4.211;956807.394;-0.03675;-0.01758;0.00266;3
LIGH;4.211;956807.394;58.0;3
SOUN;4.224;137.55;0.00420;46.44
ACCE;4.229;956807.414;0.00479;8.04931;5.63595;3
GYRO;4.229;956807.414;-0.03462;-0.00692;0.00586;3
ACCE;4.249;956807.434;0.05267;8.04931;5.69341;3
GYRO;4.250;956807.434;-0.01864;0.00373;0.00959;3
ACCE;4.269;956807.454;0.06704;8.02776;5.71496;3
GYRO;4.269;956807.454;-0.02077;0.01278;0.00692;3
ACCE;4.290;956807.474;0.06464;8.02058;5.70778;3
GYRO;4.290;956807.474;-0.01651;0.01704;0.00852;3
ACCE;4.310;956807.494;0.07422;8.03255;5.72214;3
GYRO;4.311;956807.494;-0.01971;0.01172;0.00799;3
ACCE;4.330;956807.514;0.04788;8.02536;5.73651;3
GYRO;4.331;956807.514;-0.02503;0.01012;0.00799;3
ACCE;4.350;956807.534;0.07661;8.01100;5.76524;3
GYRO;4.352;956807.534;-0.02344;0.00107;0.00692;3
ACCE;4.373;956807.554;0.09098;7.98945;5.73411;3
GYRO;4.374;956807.554;-0.01864;-0.00107;0.00692;3
LIGH;4.376;956807.554;62.0;3
ACCE;4.390;956807.574;0.08619;7.97030;5.67905;3
GYRO;4.391;956807.574;-0.00373;0.00053;0.00905;3
ACCE;4.410;956807.594;0.11253;7.97269;5.70299;3
GYRO;4.411;956807.594;-0.00799;0.00586;0.00479;3
ACCE;4.430;956807.614;0.11013;7.97987;5.74608;3
GYRO;4.432;956807.614;-0.01065;0.00160;-0.00533;3
ACCE;4.450;956807.634;0.10774;7.99903;5.73411;3
GYRO;4.451;956807.634;-0.02131;-0.00320;-0.01172;3
ACCE;4.471;956807.654;0.07661;8.02776;5.73172;3
GYRO;4.472;956807.654;-0.01864;0.00000;-0.01172;3
ACCE;4.491;956807.674;0.07183;8.02536;5.73411;3
GYRO;4.492;956807.674;-0.01811;0.00000;-0.01119;3
ACCE;4.520;956807.694;0.05267;7.98706;5.72932;3
GYRO;4.521;956807.694;-0.01971;0.00586;-0.00905;3
WIFI;4.522;956771.467;HV-GUEST;48:8b:0a:cb:6a:0d;-52
WIFI;4.522;956771.466;eduroam;48:8b:0a:cb:6a:0f;-52
WIFI;4.522;956771.467;HV-COF;48:8b:0a:cb:6a:0e;-52
WIFI;4.522;956771.467;HV-HYBRID;48:8b:0a:cb:6a:0c;-52
WIFI;4.522;956771.467;HV-INTERNAL;48:8b:0a:cb:6a:0b;-52
WIFI;4.522;956771.467;SAMPAD;3e:3f:0b:b2:1b:41;-56
WIFI;4.522;956771.467;SAMGAST;2a:3f:0b:b2:1b:41;-56
WIFI;4.522;956771.467;HV-COF;48:8b:0a:cb:6a:01;-56
WIFI;4.522;956771.467;SAMFAST;26:3f:0b:b2:1b:41;-56
WIFI;4.522;956771.467;HV-GUEST;48:8b:0a:cb:6a:02;-56
WIFI;4.522;956771.467;HV-HYBRID;48:8b:0a:cb:6a:03;-56
WIFI;4.522;956771.467;DIRECT-65-HP PageWide Pro 477dw;12:62:e5:29:cc:65;-64
WIFI;4.522;956771.467;DIRECT-wv-H104-TEACH-nUYP;34:f6:4b:40:14:d0;-67
WIFI;4.522;956771.467;SAMWIR;2e:3f:1b:b2:1b:41;-69
WIFI;4.522;956771.467;SAMGAST;2a:3f:1b:b2:1b:41;-69
WIFI;4.522;956771.467;SAMFAST;26:3f:1b:b2:1b:41;-69
WIFI;4.522;956771.467;SAMPAD;3e:3f:1b:b2:1b:41;-69
WIFI;4.522;956771.467;;12:3f:1b:b2:1b:41;-69
WIFI;4.522;956771.467;HV-GUEST;48:8b:0a:c8:1f:a2;-72
WIFI;4.522;956771.467;HV-INTERNAL;48:8b:0a:c8:1f:a4;-73
WIFI;4.522;956771.467;HV-HYBRID;48:8b:0a:c8:1f:a3;-73
WIFI;4.522;956771.467;HV-GUEST;48:8b:0a:cb:74:c2;-73
WIFI;4.522;956771.467;HV-HYBRID;48:8b:0a:cb:74:c3;-73
WIFI;4.522;956771.467;eduroam;48:8b:0a:c8:1f:a0;-73
WIFI;4.522;956771.467;eduroam;48:8b:0a:cb:74:c0;-73
WIFI;4.522;956771.467;HV-COF;48:8b:0a:cb:74:c1;-73
WIFI;4.522;956771.467;HV-COF;48:8b:0a:c8:1f:a1;-73
WIFI;4.522;956771.467;HV-COF;48:8b:0a:c8:1f:ae;-73
WIFI;4.522;956771.467;HV-HYBRID;48:8b:0a:c8:1f:ac;-73
WIFI;4.522;956771.467;HV-INTERNAL;48:8b:0a:cb:74:c4;-74
WIFI;4.522;956771.467;HV-HYBRID;48:8b:0a:cb:74:cc;-74
WIFI;4.522;956771.467;HV-INTERNAL;48:8b:0a:cb:74:cb;-74
WIFI;4.522;956771.467;eduroam;48:8b:0a:c8:1f:af;-74
WIFI;4.522;956771.467;HV-GUEST;48:8b:0a:c8:1f:ad;-74
WIFI;4.522;956771.467;HV-INTERNAL;48:8b:0a:c8:1f:ab;-74
WIFI;4.522;956771.467;eduroam;48:8b:0a:cb:74:cf;-75
WIFI;4.522;956771.467;HV-COF;48:8b:0a:cb:74:ce;-75
WIFI;4.522;956771.467;HV-GUEST;48:8b:0a:cb:74:cd;-75
WIFI;4.522;956771.467;HV-GUEST;2c:5a:0f:39:13:82;-76
WIFI;4.522;956771.467;HV-HYBRID;2c:5a:0f:39:13:83;-76
WIFI;4.522;956771.467;eduroam;2c:5a:0f:39:13:80;-76
WIFI;4.522;956771.467;HV-COF;2c:5a:0f:39:13:81;-77
WIFI;4.522;956771.468;HV-INTERNAL;2c:5a:0f:39:13:84;-77
WIFI;4.522;956771.468;HV-HYBRID;48:8b:0a:cb:71:63;-80
WIFI;4.522;956771.468;HV-INTERNAL;48:8b:0a:cb:71:64;-81
WIFI;4.522;956771.468;HV-GUEST;48:8b:0a:cb:71:62;-81
WIFI;4.522;956771.468;HV-COF;2c:5a:0f:39:13:8e;-82
WIFI;4.522;956771.468;HV-INTERNAL;2c:5a:0f:39:13:8b;-82
WIFI;4.522;956771.468;HV-GUEST;2c:5a:0f:39:13:8d;-83
WIFI;4.522;956771.468;HV-HYBRID;2c:5a:0f:39:13:8c;-83
WIFI;4.522;956771.468;eduroam;2c:5a:0f:39:13:8f;-83
WIFI;4.522;956771.468;HV-GUEST;24:16:9d:4f:bf:22;-84
WIFI;4.522;956771.468;HV-HYBRID;24:16:9d:4f:bf:23;-85
WIFI;4.522;956771.468;HV-COF;24:16:9d:4f:bf:21;-85
WIFI;4.522;956771.468;HV-INTERNAL;70:b3:17:6e:cb:8b;-85
WIFI;4.522;956771.468;HV-GUEST;70:b3:17:6e:cb:8d;-86
WIFI;4.522;956771.468;HV-GUEST;48:8b:0a:cb:5e:a2;-86
WIFI;4.522;956771.468;HV-HYBRID;48:8b:0a:cb:5e:a3;-86
WIFI;4.522;956771.468;HV-INTERNAL;48:8b:0a:cb:60:04;-87
WIFI;4.522;956771.468;HV-ONBOARD;70:b3:17:6e:cb:8c;-87
WIFI;4.522;956771.468;HV-COF;48:8b:0a:cb:60:01;-89
WIFI;4.522;956771.468;HV-GUEST;48:8b:0a:cb:60:02;-89
ACCE;4.639;956807.714;0.03352;8.01818;5.73411;3
GYRO;4.639;956807.714;-0.01172;0.00479;-0.00426;3
LIGH;4.640;956807.714;66.0;3
ACCE;4.640;956807.734;0.01915;8.01818;5.74608;3
GYRO;4.640;956807.734;-0.01332;0.00426;-0.00320;3
ACCE;4.641;956807.754;0.02155;8.05170;5.74369;3
GYRO;4.641;956807.754;-0.00852;0.00639;0.00107;3
ACCE;4.642;956807.774;0.01676;8.03015;5.76524;3
GYRO;4.642;956807.774;-0.01119;0.00959;0.00799;3
ACCE;4.642;956807.794;0.04549;8.01100;5.75327;3
GYRO;4.642;956807.794;0.00213;0.00320;0.01278;3
ACCE;4.642;956807.814;0.05986;8.02776;5.73172;3
GYRO;4.643;956807.814;0.00107;-0.00107;0.01491;3
ACCE;4.651;956807.834;0.07422;8.03015;5.73411;3
GYRO;4.651;956807.834;-0.00213;0.00160;0.01438;3
SOUN;4.666;99.49;0.00304;43.63
ACCE;4.674;956807.854;0.07661;7.98706;5.72932;3
GYRO;4.675;956807.854;-0.00107;0.00320;0.01278;3
ACCE;4.690;956807.874;0.09816;7.95114;5.72932;3
GYRO;4.691;956807.874;-0.00426;0.00799;0.00320;3
LIGH;4.692;956807.874;77.0;3
ACCE;4.710;956807.894;0.07901;7.93438;5.70059;3
GYRO;4.711;956807.894;-0.00107;0.00746;-0.00266;3
ACCE;4.730;956807.914;0.05986;7.94636;5.77960;3
GYRO;4.730;956807.914;-0.01172;0.00799;-0.00799;3
ACCE;4.750;956807.934;0.08619;7.95354;5.81791;3
GYRO;4.751;956807.934;-0.01172;-0.00746;-0.00479;3
ACCE;4.770;956807.954;0.09337;7.91523;5.73411;3
GYRO;4.771;956807.954;-0.02503;-0.00799;-0.00959;3
ACCE;4.790;956807.974;0.09816;7.91762;5.71257;3
GYRO;4.790;956807.974;-0.02024;0.00320;-0.01332;3
ACCE;4.810;956807.994;0.05746;7.94636;5.73890;3
GYRO;4.811;956807.994;-0.01119;0.01278;-0.01917;3
ACCE;4.830;956808.014;0.06464;8.04212;5.77721;3
GYRO;4.831;956808.014;-0.00320;0.01278;-0.02610;3
ACCE;4.851;956808.034;0.03831;8.09719;5.81073;3
GYRO;4.852;956808.034;0.00533;0.00639;-0.02237;3
LIGH;4.852;956808.034;80.0;3
ACCE;4.870;956808.054;0.03352;8.12592;5.80594;3
GYRO;4.871;956808.054;-0.00053;0.00160;-0.01332;3
ACCE;4.890;956808.074;-0.00479;8.07085;5.76284;3
GYRO;4.891;956808.074;0.00213;0.00000;0.00160;3
ACCE;4.910;956808.094;0.00000;7.99424;5.73890;3
GYRO;4.911;956808.094;0.00639;0.00160;0.01119;3
ACCE;4.930;956808.114;0.04310;7.94636;5.74369;3
GYRO;4.930;956808.114;0.02184;-0.00213;0.01491;3
ACCE;4.949;956808.134;0.05986;7.90805;5.69341;3
GYRO;4.950;956808.134;0.02131;0.00160;0.01012;3
ACCE;4.970;956808.154;0.05267;7.92720;5.70299;3
GYRO;4.970;956808.154;0.02024;0.01385;0.00373;3
ACCE;4.989;956808.174;0.05986;7.98466;5.73411;3
GYRO;4.989;956808.174;0.02077;0.01651;-0.00479;3
ACCE;5.009;956808.194;0.05028;8.00142;5.73890;3
GYRO;5.010;956808.194;0.00373;0.01438;-0.00852;3
LIGH;5.011;956808.194;84.0;3
ACCE;5.030;956808.214;0.03831;7.98945;5.72932;3
GYRO;5.031;956808.214;-0.01065;0.00852;-0.00639;3
ACCE;5.049;956808.234;0.02873;7.96072;5.71496;3
GYRO;5.050;956808.234;-0.03036;0.00692;-0.00586;3
ACCE;5.069;956808.254;0.01676;7.92960;5.73651;3
GYRO;5.070;956808.254;-0.02876;0.00160;-0.00533;3
ACCE;5.089;956808.274;0.02394;7.96072;5.73890;3
GYRO;5.091;956808.274;-0.03462;-0.00160;-0.01012;3
ACCE;5.109;956808.294;0.01676;7.98706;5.75806;3
GYRO;5.110;956808.294;-0.03515;0.00053;-0.01332;3
ACCE;5.130;956808.314;0.03591;7.98227;5.78918;3
GYRO;5.130;956808.314;-0.03462;0.00160;-0.01758;3
ACCE;5.148;956808.334;0.04310;8.03255;5.77721;3
GYRO;5.149;956808.334;-0.02876;-0.00107;-0.01651;3
ACCE;5.169;956808.354;0.00958;8.02776;5.78679;3
GYRO;5.169;956808.354;-0.02344;0.00533;-0.01065;3
ACCE;5.188;956808.374;-0.01197;8.00861;5.85143;3
GYRO;5.189;956808.374;-0.01545;0.00533;-0.00160;3
ACCE;5.208;956808.394;0.00000;7.98706;5.82749;3
GYRO;5.209;956808.394;0.00639;-0.00426;0.00533;3
SOUN;5.219;244.99;0.00748;51.45
ACCE;5.228;956808.414;0.02394;7.99903;5.76045;3
GYRO;5.229;956808.414;0.01491;-0.00479;0.00639;3
ACCE;5.248;956808.434;0.01437;7.99663;5.72693;3
GYRO;5.249;956808.434;0.02024;0.00213;0.00799;3
ACCE;5.268;956808.454;0.00239;7.98945;5.78200;3
GYRO;5.269;956808.454;0.01545;0.00107;0.00799;3
ACCE;5.293;956808.474;0.02155;7.97509;5.76763;3
GYRO;5.294;956808.474;0.01864;-0.01119;0.00479;3
ACCE;5.308;956808.494;0.05986;8.01100;5.66947;3
GYRO;5.308;956808.494;0.01758;-0.01971;0.00160;3
ACCE;5.329;956808.514;0.05746;8.02297;5.65510;3
GYRO;5.329;956808.514;0.00479;-0.01012;0.00746;3
LIGH;5.330;956808.514;83.0;3
ACCE;5.348;956808.534;0.03591;8.02536;5.73411;3
GYRO;5.348;956808.534;-0.01545;-0.00746;0.01278;3
ACCE;5.368;956808.554;0.03831;7.98706;5.78679;3
GYRO;5.370;956808.554;-0.02876;-0.00799;0.00852;3
ACCE;5.388;956808.574;0.03591;7.93917;5.77721;3
GYRO;5.388;956808.574;-0.04208;-0.00959;0.00533;3
ACCE;5.408;956808.593;0.05746;7.91044;5.75087;3
GYRO;5.409;956808.594;-0.03302;-0.00533;0.00107;3
ACCE;5.428;956808.613;0.10534;7.92002;5.79397;3
GYRO;5.429;956808.614;-0.03036;-0.00160;-0.00426;3
ACCE;5.448;956808.633;0.09577;7.96311;5.77721;3
GYRO;5.449;956808.634;-0.02929;0.00639;-0.01385;3
